noise_type,noise_intensity,diffusion_type,diffusion_constant_xx,diffusion_constant_xy,diffusion_constant_yy,spatial_correlation,temporal_correlation,linear_cross_correlation_mean,linear_cross_correlation_std
correlated,0.05,isotropic,0.45,0,0,0.5,0.05,[0.4766850471985645],[0.0067426177506851]
correlated,0.1,isotropic,0.45,0,0,0.5,0.05,[0.4289067870761871],[0.0056909379473288]
correlated,0.16,isotropic,0.45,0,0,0.5,0.05,[0.3918986091712504],[0.004084725868102]
correlated,0.2,isotropic,0.45,0,0,0.5,0.05,[0.376456027168062],[0.0041902622059686]
correlated,0.24,isotropic,0.45,0,0,0.5,0.05,[0.363797400243423],[0.003678224320939]
correlated,0.28,isotropic,0.45,0,0,0.5,0.05,[0.3518097235444012],[0.0034010063346428]
correlated,0.32,isotropic,0.45,0,0,0.5,0.05,[0.341110746374852],[0.003153434772716]
correlated,0.36,isotropic,0.45,0,0,0.5,0.05,[0.3316823832499894],[0.0026502104822554]
correlated,0.5,isotropic,0.45,0,0,0.5,0.05,[0.3029991912389078],[0.0025692849754067]
correlated,0.75,isotropic,0.45,0,0,0.5,0.05,[0.2677308812801444],[0.0021781459251915]
correlated,1.0,isotropic,0.45,0,0,0.5,0.05,[0.2426201976938176],[0.00171683411567]
correlated,0.05,isotropic,0.6,0,0,0.5,0.05,[0.5354501903962123],[0.0070219336749082]
correlated,0.1,isotropic,0.6,0,0,0.5,0.05,[0.4873099766060238],[0.0054800992882087]
correlated,0.16,isotropic,0.6,0,0,0.5,0.05,[0.4479089382821404],[0.0046996061113909]
correlated,0.2,isotropic,0.6,0,0,0.5,0.05,[0.4323270114769018],[0.0047814062909215]
correlated,0.24,isotropic,0.6,0,0,0.5,0.05,[0.4197531870814912],[0.0041423056064905]
correlated,0.28,isotropic,0.6,0,0,0.5,0.05,[0.4073560492792006],[0.0035284284486123]
correlated,0.32,isotropic,0.6,0,0,0.5,0.05,[0.3958301032982378],[0.0034606959703279]
correlated,0.36,isotropic,0.6,0,0,0.5,0.05,[0.3848013715458591],[0.003685445118962]
correlated,0.5,isotropic,0.6,0,0,0.5,0.05,[0.3527080099313751],[0.0028316142141901]
correlated,0.75,isotropic,0.6,0,0,0.5,0.05,[0.3100593528163986],[0.0022376896303342]
correlated,1.0,isotropic,0.6,0,0,0.5,0.05,[0.2785237756743348],[0.0017015135687233]
correlated,0.05,isotropic,0.75,0,0,0.5,0.05,[0.5786116472556384],[0.0082622770046067]
correlated,0.1,isotropic,0.75,0,0,0.5,0.05,[0.53361505732774],[0.0059810919856513]
correlated,0.16,isotropic,0.75,0,0,0.5,0.05,[0.4893975164226852],[0.0063738729190073]
correlated,0.2,isotropic,0.75,0,0,0.5,0.05,[0.4734580930224804],[0.0052729989465185]
correlated,0.24,isotropic,0.75,0,0,0.5,0.05,[0.4617803427986186],[0.0046063746747741]
correlated,0.28,isotropic,0.75,0,0,0.5,0.05,[0.4494556262298094],[0.0041445207840415]
correlated,0.32,isotropic,0.75,0,0,0.5,0.05,[0.4385327504821685],[0.0039946883657746]
correlated,0.36,isotropic,0.75,0,0,0.5,0.05,[0.4281537124373449],[0.0034956854571714]
correlated,0.5,isotropic,0.75,0,0,0.5,0.05,[0.3945965913482157],[0.0031817487559475]
correlated,0.75,isotropic,0.75,0,0,0.5,0.05,[0.3463272871325873],[0.002329651267253]
correlated,1.0,isotropic,0.75,0,0,0.5,0.05,[0.3109872315116657],[0.0020027209361346]
correlated,0.05,isotropic,0.9,0,0,0.5,0.05,[0.6086385629671179],[0.007966996559928]
correlated,0.1,isotropic,0.9,0,0,0.5,0.05,[0.5673688611662605],[0.0068033631880668]
correlated,0.16,isotropic,0.9,0,0,0.5,0.05,[0.521066280510326],[0.0061643542514303]
correlated,0.2,isotropic,0.9,0,0,0.5,0.05,[0.5049838693557482],[0.0054256042979734]
correlated,0.24,isotropic,0.9,0,0,0.5,0.05,[0.4932128444216943],[0.0046954548587462]
correlated,0.28,isotropic,0.9,0,0,0.5,0.05,[0.4840439076757072],[0.0040655483717013]
correlated,0.32,isotropic,0.9,0,0,0.5,0.05,[0.4731926758537083],[0.0041025539372345]
correlated,0.36,isotropic,0.9,0,0,0.5,0.05,[0.4624050528932071],[0.0040345873134781]
correlated,0.5,isotropic,0.9,0,0,0.5,0.05,[0.4286456560766404],[0.0029272430069422]
correlated,0.75,isotropic,0.9,0,0,0.5,0.05,[0.3779350169113171],[0.0027221932122775]
correlated,1.0,isotropic,0.9,0,0,0.5,0.05,[0.3391519598802578],[0.0023590357926448]
correlated,0.05,isotropic,1.05,0,0,0.5,0.05,[0.6308727989666922],[0.0084995021552171]
correlated,0.1,isotropic,1.05,0,0,0.5,0.05,[0.5955021587060152],[0.0068848477781698]
correlated,0.16,isotropic,1.05,0,0,0.5,0.05,[0.5453624075547804],[0.0067424837235175]
correlated,0.2,isotropic,1.05,0,0,0.5,0.05,[0.5312426337975558],[0.0055967629473861]
correlated,0.24,isotropic,1.05,0,0,0.5,0.05,[0.5186686044538774],[0.0053356283901112]
correlated,0.28,isotropic,1.05,0,0,0.5,0.05,[0.5089758037869152],[0.0053082814451431]
correlated,0.32,isotropic,1.05,0,0,0.5,0.05,[0.5000985138698187],[0.0047529074525808]
correlated,0.36,isotropic,1.05,0,0,0.5,0.05,[0.4897011188822854],[0.0042205074482066]
correlated,0.5,isotropic,1.05,0,0,0.5,0.05,[0.4573639855255607],[0.0037060382293016]
correlated,0.75,isotropic,1.05,0,0,0.5,0.05,[0.4060396036362739],[0.0025589021497756]
correlated,1.0,isotropic,1.05,0,0,0.5,0.05,[0.3643507459585706],[0.0024519331264886]
correlated,0.05,isotropic,1.2,0,0,0.5,0.05,[0.6501007792400817],[0.0083881394985836]
correlated,0.1,isotropic,1.2,0,0,0.5,0.05,[0.6178352168073153],[0.007295078572258]
correlated,0.16,isotropic,1.2,0,0,0.5,0.05,[0.5675629906589817],[0.0071847908324647]
correlated,0.2,isotropic,1.2,0,0,0.5,0.05,[0.5499928212501449],[0.0065658629030245]
correlated,0.24,isotropic,1.2,0,0,0.5,0.05,[0.5398027360412161],[0.0058293574242593]
correlated,0.28,isotropic,1.2,0,0,0.5,0.05,[0.5307615276462924],[0.0051699061010752]
correlated,0.32,isotropic,1.2,0,0,0.5,0.05,[0.5220150934823565],[0.004999450948566]
correlated,0.36,isotropic,1.2,0,0,0.5,0.05,[0.5126099248405527],[0.0045361737780213]
correlated,0.5,isotropic,1.2,0,0,0.5,0.05,[0.4810403541924174],[0.0039187952924539]
correlated,0.75,isotropic,1.2,0,0,0.5,0.05,[0.4288052619326906],[0.0026852088209219]
correlated,1.0,isotropic,1.2,0,0,0.5,0.05,[0.3867023955756171],[0.0024084240336681]
correlated,0.05,isotropic,0.45,0,0,0.5,0.1,[0.5043731432882699],[0.0072933489318806]
correlated,0.1,isotropic,0.45,0,0,0.5,0.1,[0.4670926578110645],[0.0054978935930688]
correlated,0.16,isotropic,0.45,0,0,0.5,0.1,[0.4303008922739604],[0.0048538621411655]
correlated,0.2,isotropic,0.45,0,0,0.5,0.1,[0.4141832776831711],[0.0051309371465664]
correlated,0.24,isotropic,0.45,0,0,0.5,0.1,[0.4019536521266653],[0.003974959807988]
correlated,0.28,isotropic,0.45,0,0,0.5,0.1,[0.3925658565841763],[0.0037228661864252]
correlated,0.32,isotropic,0.45,0,0,0.5,0.1,[0.3824683489975859],[0.0033246489873354]
correlated,0.36,isotropic,0.45,0,0,0.5,0.1,[0.3740372493717299],[0.0035105246841529]
correlated,0.5,isotropic,0.45,0,0,0.5,0.1,[0.3485291043287387],[0.003189596408741]
correlated,0.75,isotropic,0.45,0,0,0.5,0.1,[0.3164542230801965],[0.0023838837381897]
correlated,1.0,isotropic,0.45,0,0,0.5,0.1,[0.2940251774210514],[0.0024782282011427]
correlated,0.05,isotropic,0.6,0,0,0.5,0.1,[0.5635572542746845],[0.0079015085542571]
correlated,0.1,isotropic,0.6,0,0,0.5,0.1,[0.5283535351827808],[0.0060012599654911]
correlated,0.16,isotropic,0.6,0,0,0.5,0.1,[0.4910944480456943],[0.0053124623252076]
correlated,0.2,isotropic,0.6,0,0,0.5,0.1,[0.4725638451583828],[0.005030785345448]
correlated,0.24,isotropic,0.6,0,0,0.5,0.1,[0.4610782025543808],[0.004730338656033]
correlated,0.28,isotropic,0.6,0,0,0.5,0.1,[0.4504045024558068],[0.0042840009221477]
correlated,0.32,isotropic,0.6,0,0,0.5,0.1,[0.4415440271101442],[0.0038498336191526]
correlated,0.36,isotropic,0.6,0,0,0.5,0.1,[0.431661400847705],[0.0035986387859218]
correlated,0.5,isotropic,0.6,0,0,0.5,0.1,[0.4048596179877063],[0.0034087878431082]
correlated,0.75,isotropic,0.6,0,0,0.5,0.1,[0.3676469415366611],[0.0028220530957852]
correlated,1.0,isotropic,0.6,0,0,0.5,0.1,[0.3398768973282887],[0.0022264259692144]
correlated,0.05,isotropic,0.75,0,0,0.5,0.1,[0.6053431662826942],[0.0079720079803173]
correlated,0.1,isotropic,0.75,0,0,0.5,0.1,[0.5726860442625124],[0.0058845389118862]
correlated,0.16,isotropic,0.75,0,0,0.5,0.1,[0.5342413096158058],[0.0060055469825241]
correlated,0.2,isotropic,0.75,0,0,0.5,0.1,[0.5171761605835531],[0.0059603110374081]
correlated,0.24,isotropic,0.75,0,0,0.5,0.1,[0.5047476007996042],[0.0052572821341758]
correlated,0.28,isotropic,0.75,0,0,0.5,0.1,[0.4946087337152016],[0.0051385820133328]
correlated,0.32,isotropic,0.75,0,0,0.5,0.1,[0.4858930617259838],[0.0047889278218555]
correlated,0.36,isotropic,0.75,0,0,0.5,0.1,[0.4773727032444159],[0.0043534300367026]
correlated,0.5,isotropic,0.75,0,0,0.5,0.1,[0.4501108197791236],[0.0037194532247039]
correlated,0.75,isotropic,0.75,0,0,0.5,0.1,[0.4111485657426676],[0.0024399705877396]
correlated,1.0,isotropic,0.75,0,0,0.5,0.1,[0.379848372999375],[0.0021376999212586]
correlated,0.05,isotropic,0.9,0,0,0.5,0.1,[0.6369517279200172],[0.0088276910684794]
correlated,0.1,isotropic,0.9,0,0,0.5,0.1,[0.6062683067969705],[0.006802439862806]
correlated,0.16,isotropic,0.9,0,0,0.5,0.1,[0.570792575560857],[0.006411606649103]
correlated,0.2,isotropic,0.9,0,0,0.5,0.1,[0.5507582513756337],[0.0058985933262644]
correlated,0.24,isotropic,0.9,0,0,0.5,0.1,[0.539580983586943],[0.0056393984815183]
correlated,0.28,isotropic,0.9,0,0,0.5,0.1,[0.5290852647158548],[0.0055533894729685]
correlated,0.32,isotropic,0.9,0,0,0.5,0.1,[0.5220109365145233],[0.0051892157111636]
correlated,0.36,isotropic,0.9,0,0,0.5,0.1,[0.5133032550063595],[0.0045687496198534]
correlated,0.5,isotropic,0.9,0,0,0.5,0.1,[0.4873844151252522],[0.0040945443992893]
correlated,0.75,isotropic,0.9,0,0,0.5,0.1,[0.4478983689252411],[0.0031172368890965]
correlated,1.0,isotropic,0.9,0,0,0.5,0.1,[0.4149100493375185],[0.0026118770135755]
correlated,0.05,isotropic,1.05,0,0,0.5,0.1,[0.6615631072978974],[0.0096945527404934]
correlated,0.1,isotropic,1.05,0,0,0.5,0.1,[0.6322066489614935],[0.0068113438448412]
correlated,0.16,isotropic,1.05,0,0,0.5,0.1,[0.6006651315631824],[0.0075588229706077]
correlated,0.2,isotropic,1.05,0,0,0.5,0.1,[0.5788066841456031],[0.0069676644916181]
correlated,0.24,isotropic,1.05,0,0,0.5,0.1,[0.5664273020515704],[0.0059758905456101]
correlated,0.28,isotropic,1.05,0,0,0.5,0.1,[0.5567840715963278],[0.005405845159614]
correlated,0.32,isotropic,1.05,0,0,0.5,0.1,[0.5494131508510389],[0.0054242811964117]
correlated,0.36,isotropic,1.05,0,0,0.5,0.1,[0.542845803004643],[0.0047856306667192]
correlated,0.5,isotropic,1.05,0,0,0.5,0.1,[0.517761356692117],[0.00468140929271]
correlated,0.75,isotropic,1.05,0,0,0.5,0.1,[0.4792824558985635],[0.0033929367836694]
correlated,1.0,isotropic,1.05,0,0,0.5,0.1,[0.4454615096297257],[0.003010996486527]
correlated,0.05,isotropic,1.2,0,0,0.5,0.1,[0.6812901642004257],[0.0103032947233048]
correlated,0.1,isotropic,1.2,0,0,0.5,0.1,[0.6536021130891633],[0.0076196698794753]
correlated,0.16,isotropic,1.2,0,0,0.5,0.1,[0.6243384698516152],[0.0072530516895018]
correlated,0.2,isotropic,1.2,0,0,0.5,0.1,[0.602080330145278],[0.0061325319702764]
correlated,0.24,isotropic,1.2,0,0,0.5,0.1,[0.5893193044104832],[0.0070722447245529]
correlated,0.28,isotropic,1.2,0,0,0.5,0.1,[0.5796049392376985],[0.0067966938361511]
correlated,0.32,isotropic,1.2,0,0,0.5,0.1,[0.5712288769462264],[0.0056354201435006]
correlated,0.36,isotropic,1.2,0,0,0.5,0.1,[0.5644656832104724],[0.0053009241378998]
correlated,0.5,isotropic,1.2,0,0,0.5,0.1,[0.5430685206961399],[0.0044396666989317]
correlated,0.75,isotropic,1.2,0,0,0.5,0.1,[0.5047679623017203],[0.0035640661198391]
correlated,1.0,isotropic,1.2,0,0,0.5,0.1,[0.4723787283664787],[0.0030528342506523]
correlated,0.05,isotropic,0.45,0,0,0.5,0.5,[0.5418126446000471],[0.009253862647943]
correlated,0.1,isotropic,0.45,0,0,0.5,0.5,[0.5002095068177987],[0.0073163229597531]
correlated,0.16,isotropic,0.45,0,0,0.5,0.5,[0.4762378666509551],[0.0055923987764979]
correlated,0.2,isotropic,0.45,0,0,0.5,0.5,[0.4646340017315854],[0.0054101054631336]
correlated,0.24,isotropic,0.45,0,0,0.5,0.5,[0.4533255614289255],[0.0050881937185497]
correlated,0.28,isotropic,0.45,0,0,0.5,0.5,[0.442970057227018],[0.0046585942125506]
correlated,0.32,isotropic,0.45,0,0,0.5,0.5,[0.4343540095052746],[0.0046025269667649]
correlated,0.36,isotropic,0.45,0,0,0.5,0.5,[0.4262051680708179],[0.0045557440711087]
correlated,0.5,isotropic,0.45,0,0,0.5,0.5,[0.4032422056199826],[0.0036809800816311]
correlated,0.75,isotropic,0.45,0,0,0.5,0.5,[0.3741286667459282],[0.003520945425712]
correlated,1.0,isotropic,0.45,0,0,0.5,0.5,[0.3532887552226539],[0.0031623187769231]
correlated,0.05,isotropic,0.6,0,0,0.5,0.5,[0.6051190868979148],[0.0117508943440644]
correlated,0.1,isotropic,0.6,0,0,0.5,0.5,[0.5654466532215177],[0.0083212815918127]
correlated,0.16,isotropic,0.6,0,0,0.5,0.5,[0.5435038179118257],[0.0064172538312552]
correlated,0.2,isotropic,0.6,0,0,0.5,0.5,[0.5333047388899699],[0.006093236863879]
correlated,0.24,isotropic,0.6,0,0,0.5,0.5,[0.5230061906885421],[0.0057049916001684]
correlated,0.28,isotropic,0.6,0,0,0.5,0.5,[0.5129535762127166],[0.0060640318503742]
correlated,0.32,isotropic,0.6,0,0,0.5,0.5,[0.5032960733577088],[0.0055141399698897]
correlated,0.36,isotropic,0.6,0,0,0.5,0.5,[0.4955554678714651],[0.0050212271926677]
correlated,0.5,isotropic,0.6,0,0,0.5,0.5,[0.4724759126170886],[0.0044428729458016]
correlated,0.75,isotropic,0.6,0,0,0.5,0.5,[0.4421203308883976],[0.0040385589850779]
correlated,1.0,isotropic,0.6,0,0,0.5,0.5,[0.4197041066251679],[0.0032943542775693]
correlated,0.05,isotropic,0.75,0,0,0.5,0.5,[0.6486205183418214],[0.0134180135645865]
correlated,0.1,isotropic,0.75,0,0,0.5,0.5,[0.6133080504577089],[0.0089193574795651]
correlated,0.16,isotropic,0.75,0,0,0.5,0.5,[0.5933613209573567],[0.0078573574294136]
correlated,0.2,isotropic,0.75,0,0,0.5,0.5,[0.5831918717194006],[0.0074005774115865]
correlated,0.24,isotropic,0.75,0,0,0.5,0.5,[0.5741342392684592],[0.0063841426365549]
correlated,0.28,isotropic,0.75,0,0,0.5,0.5,[0.5661871607803274],[0.0065514335605084]
correlated,0.32,isotropic,0.75,0,0,0.5,0.5,[0.5583431301317832],[0.006138780497057]
correlated,0.36,isotropic,0.75,0,0,0.5,0.5,[0.5492904622219055],[0.0054963456827824]
correlated,0.5,isotropic,0.75,0,0,0.5,0.5,[0.5261660928891366],[0.0052174936855452]
correlated,0.75,isotropic,0.75,0,0,0.5,0.5,[0.4972372248384951],[0.0046521484710254]
correlated,1.0,isotropic,0.75,0,0,0.5,0.5,[0.4748329381501545],[0.0039348030602459]
correlated,0.05,isotropic,0.9,0,0,0.5,0.5,[0.6843968471972254],[0.0132114557357518]
correlated,0.1,isotropic,0.9,0,0,0.5,0.5,[0.6501733544906803],[0.0099674573491641]
correlated,0.16,isotropic,0.9,0,0,0.5,0.5,[0.629700540806798],[0.0087651141820743]
correlated,0.2,isotropic,0.9,0,0,0.5,0.5,[0.6214291728295769],[0.0075512730321299]
correlated,0.24,isotropic,0.9,0,0,0.5,0.5,[0.6144020573677295],[0.0078198660015884]
correlated,0.28,isotropic,0.9,0,0,0.5,0.5,[0.6066277506316545],[0.0068799170693345]
correlated,0.32,isotropic,0.9,0,0,0.5,0.5,[0.6005877914264932],[0.0064675637983001]
correlated,0.36,isotropic,0.9,0,0,0.5,0.5,[0.5924172523836447],[0.0061719042217563]
correlated,0.5,isotropic,0.9,0,0,0.5,0.5,[0.5706305738288875],[0.0057110556449748]
correlated,0.75,isotropic,0.9,0,0,0.5,0.5,[0.5430499189677734],[0.0051360425191898]
correlated,1.0,isotropic,0.9,0,0,0.5,0.5,[0.520788171073667],[0.0047139429864496]
correlated,0.05,isotropic,1.05,0,0,0.5,0.5,[0.7118917791417132],[0.0140215559236372]
correlated,0.1,isotropic,1.05,0,0,0.5,0.5,[0.6809576017324492],[0.0092253424131788]
correlated,0.16,isotropic,1.05,0,0,0.5,0.5,[0.6597640815587957],[0.0083632182268577]
correlated,0.2,isotropic,1.05,0,0,0.5,0.5,[0.6531493653893633],[0.0077339906706762]
correlated,0.24,isotropic,1.05,0,0,0.5,0.5,[0.6462943047792553],[0.0082723985220548]
correlated,0.28,isotropic,1.05,0,0,0.5,0.5,[0.638637657982279],[0.0077645591861101]
correlated,0.32,isotropic,1.05,0,0,0.5,0.5,[0.6334750281224635],[0.0063174956329369]
correlated,0.36,isotropic,1.05,0,0,0.5,0.5,[0.6270811618043514],[0.0073277238949897]
correlated,0.5,isotropic,1.05,0,0,0.5,0.5,[0.6058575353166985],[0.005915937810572]
correlated,0.75,isotropic,1.05,0,0,0.5,0.5,[0.5792870399401563],[0.0056043347567327]
correlated,1.0,isotropic,1.05,0,0,0.5,0.5,[0.5597219753164823],[0.0046024331737077]
correlated,0.05,isotropic,1.2,0,0,0.5,0.5,[0.7349625355590637],[0.0146060328786351]
correlated,0.1,isotropic,1.2,0,0,0.5,0.5,[0.704707579977397],[0.0108721727355414]
correlated,0.16,isotropic,1.2,0,0,0.5,0.5,[0.6849162015670633],[0.0100932106956901]
correlated,0.2,isotropic,1.2,0,0,0.5,0.5,[0.6778046894523627],[0.010050208580002]
correlated,0.24,isotropic,1.2,0,0,0.5,0.5,[0.6710453814261592],[0.0081247328136241]
correlated,0.28,isotropic,1.2,0,0,0.5,0.5,[0.666435108098258],[0.0075767829289594]
correlated,0.32,isotropic,1.2,0,0,0.5,0.5,[0.6602170296860377],[0.0075897223920802]
correlated,0.36,isotropic,1.2,0,0,0.5,0.5,[0.6555754944979705],[0.0075932811997134]
correlated,0.5,isotropic,1.2,0,0,0.5,0.5,[0.6352968196163521],[0.006102313744244]
correlated,0.75,isotropic,1.2,0,0,0.5,0.5,[0.6108526192984092],[0.0051517746032114]
correlated,1.0,isotropic,1.2,0,0,0.5,0.5,[0.5913937109679921],[0.005115782325189]
correlated,0.05,isotropic,0.45,0,0,0.5,1.0,[0.5641285762021008],[0.0109047910585149]
correlated,0.1,isotropic,0.45,0,0,0.5,1.0,[0.5245239162624826],[0.0081661888170005]
correlated,0.16,isotropic,0.45,0,0,0.5,1.0,[0.4963977054188063],[0.0078426388378975]
correlated,0.2,isotropic,0.45,0,0,0.5,1.0,[0.485186148668375],[0.0062079559015933]
correlated,0.24,isotropic,0.45,0,0,0.5,1.0,[0.4751835065299596],[0.0056191161378277]
correlated,0.28,isotropic,0.45,0,0,0.5,1.0,[0.466593502747413],[0.0055738992349841]
correlated,0.32,isotropic,0.45,0,0,0.5,1.0,[0.4591955509901951],[0.0053937465724102]
correlated,0.36,isotropic,0.45,0,0,0.5,1.0,[0.4518304518220685],[0.0048382245434626]
correlated,0.5,isotropic,0.45,0,0,0.5,1.0,[0.43091958131069],[0.0042468470646166]
correlated,0.75,isotropic,0.45,0,0,0.5,1.0,[0.4026782186687956],[0.0038639909591906]
correlated,1.0,isotropic,0.45,0,0,0.5,1.0,[0.3828020201188035],[0.0033621497875878]
correlated,0.05,isotropic,0.6,0,0,0.5,1.0,[0.630831803741086],[0.0123210799307204]
correlated,0.1,isotropic,0.6,0,0,0.5,1.0,[0.5904362236982676],[0.010147804646949]
correlated,0.16,isotropic,0.6,0,0,0.5,1.0,[0.5652046607929782],[0.009853810433974]
correlated,0.2,isotropic,0.6,0,0,0.5,1.0,[0.5545222005435355],[0.0087022184660764]
correlated,0.24,isotropic,0.6,0,0,0.5,1.0,[0.5436705809078702],[0.0072231059919337]
correlated,0.28,isotropic,0.6,0,0,0.5,1.0,[0.5374473848040907],[0.0067215659536148]
correlated,0.32,isotropic,0.6,0,0,0.5,1.0,[0.5303850314866185],[0.0062416558393487]
correlated,0.36,isotropic,0.6,0,0,0.5,1.0,[0.5253407828925687],[0.0065089509886952]
correlated,0.5,isotropic,0.6,0,0,0.5,1.0,[0.5062022560829624],[0.0051444817422981]
correlated,0.75,isotropic,0.6,0,0,0.5,1.0,[0.4782495952424589],[0.0044539354622485]
correlated,1.0,isotropic,0.6,0,0,0.5,1.0,[0.4569519750388349],[0.0040610202178712]
correlated,0.05,isotropic,0.75,0,0,0.5,1.0,[0.681352635400116],[0.0149001058356395]
correlated,0.1,isotropic,0.75,0,0,0.5,1.0,[0.6400022116444204],[0.0124811357999606]
correlated,0.16,isotropic,0.75,0,0,0.5,1.0,[0.6176255389168039],[0.0096935878423704]
correlated,0.2,isotropic,0.75,0,0,0.5,1.0,[0.6065823972933049],[0.0089067982519397]
correlated,0.24,isotropic,0.75,0,0,0.5,1.0,[0.5973551288141569],[0.0085679053515686]
correlated,0.28,isotropic,0.75,0,0,0.5,1.0,[0.5899545172804312],[0.0078450434889355]
correlated,0.32,isotropic,0.75,0,0,0.5,1.0,[0.5848262881317059],[0.0074113886632454]
correlated,0.36,isotropic,0.75,0,0,0.5,1.0,[0.5786604284294868],[0.0071505884259925]
correlated,0.5,isotropic,0.75,0,0,0.5,1.0,[0.5631677634582115],[0.0062756397622234]
correlated,0.75,isotropic,0.75,0,0,0.5,1.0,[0.5371867393820844],[0.0049322103068226]
correlated,1.0,isotropic,0.75,0,0,0.5,1.0,[0.5170977528727092],[0.0049048420014786]
correlated,0.05,isotropic,0.9,0,0,0.5,1.0,[0.7224432235345535],[0.0149680979917859]
correlated,0.1,isotropic,0.9,0,0,0.5,1.0,[0.6788543963071635],[0.0129061777158533]
correlated,0.16,isotropic,0.9,0,0,0.5,1.0,[0.6568061008087958],[0.0109626913501745]
correlated,0.2,isotropic,0.9,0,0,0.5,1.0,[0.6458446066366739],[0.010133015722474]
correlated,0.24,isotropic,0.9,0,0,0.5,1.0,[0.6366453213034486],[0.0093335479780829]
correlated,0.28,isotropic,0.9,0,0,0.5,1.0,[0.6300328877692212],[0.0085241564765007]
correlated,0.32,isotropic,0.9,0,0,0.5,1.0,[0.6245580044115493],[0.0083152127008726]
correlated,0.36,isotropic,0.9,0,0,0.5,1.0,[0.6209427742647463],[0.0081311592469947]
correlated,0.5,isotropic,0.9,0,0,0.5,1.0,[0.6064999992157587],[0.0064877405294838]
correlated,0.75,isotropic,0.9,0,0,0.5,1.0,[0.5857567392852159],[0.0058618423658464]
correlated,1.0,isotropic,0.9,0,0,0.5,1.0,[0.5654533043795328],[0.0052140833670266]
correlated,0.05,isotropic,1.05,0,0,0.5,1.0,[0.7577284753328208],[0.0149106800270412]
correlated,0.1,isotropic,1.05,0,0,0.5,1.0,[0.7041146757325202],[0.0131723607576212]
correlated,0.16,isotropic,1.05,0,0,0.5,1.0,[0.6855239394714623],[0.009693996522521]
correlated,0.2,isotropic,1.05,0,0,0.5,1.0,[0.6771389760636984],[0.0119079091644216]
correlated,0.24,isotropic,1.05,0,0,0.5,1.0,[0.6667169429119917],[0.0099398618776187]
correlated,0.28,isotropic,1.05,0,0,0.5,1.0,[0.6619295281719417],[0.0089872651634465]
correlated,0.32,isotropic,1.05,0,0,0.5,1.0,[0.6567842280401974],[0.007802215987163]
correlated,0.36,isotropic,1.05,0,0,0.5,1.0,[0.6546038061943744],[0.008980221202628]
correlated,0.5,isotropic,1.05,0,0,0.5,1.0,[0.6405675057186826],[0.0071687816543038]
correlated,0.75,isotropic,1.05,0,0,0.5,1.0,[0.6221245772693182],[0.0065036710526335]
correlated,1.0,isotropic,1.05,0,0,0.5,1.0,[0.6049687822989597],[0.0064512847274301]
correlated,0.05,isotropic,1.2,0,0,0.5,1.0,[0.7865347017048819],[0.0145871928140426]
correlated,0.1,isotropic,1.2,0,0,0.5,1.0,[0.7303986403063345],[0.015350698789951]
correlated,0.16,isotropic,1.2,0,0,0.5,1.0,[0.7119288081808641],[0.0108571613751948]
correlated,0.2,isotropic,1.2,0,0,0.5,1.0,[0.7022754079193133],[0.0115421041606502]
correlated,0.24,isotropic,1.2,0,0,0.5,1.0,[0.6943324205872452],[0.0110002726637826]
correlated,0.28,isotropic,1.2,0,0,0.5,1.0,[0.6882959289073667],[0.0101865275011967]
correlated,0.32,isotropic,1.2,0,0,0.5,1.0,[0.6840495887733167],[0.0096369109531735]
correlated,0.36,isotropic,1.2,0,0,0.5,1.0,[0.6792625434473617],[0.0081185161208803]
correlated,0.5,isotropic,1.2,0,0,0.5,1.0,[0.6689842468499104],[0.0088392149041913]
correlated,0.75,isotropic,1.2,0,0,0.5,1.0,[0.6536357837204116],[0.0071773652826375]
correlated,1.0,isotropic,1.2,0,0,0.5,1.0,[0.636049920782038],[0.0071035431484038]
correlated,0.05,isotropic,0.45,0,0,0.5,3.0,[0.6547861296759072],[0.0065666042058526]
correlated,0.1,isotropic,0.45,0,0,0.5,3.0,[0.5806141216549383],[0.0117923066441521]
correlated,0.16,isotropic,0.45,0,0,0.5,3.0,[0.5485121028926472],[0.0116293508090947]
correlated,0.2,isotropic,0.45,0,0,0.5,3.0,[0.533375659492838],[0.0102871554216924]
correlated,0.24,isotropic,0.45,0,0,0.5,3.0,[0.5245390172366664],[0.0090034025319598]
correlated,0.28,isotropic,0.45,0,0,0.5,3.0,[0.5161008142514644],[0.0087296426538327]
correlated,0.32,isotropic,0.45,0,0,0.5,3.0,[0.5084352281005102],[0.0085588803147671]
correlated,0.36,isotropic,0.45,0,0,0.5,3.0,[0.5021680332202498],[0.0078051154388662]
correlated,0.5,isotropic,0.45,0,0,0.5,3.0,[0.4812607906989323],[0.0075129757029185]
correlated,0.75,isotropic,0.45,0,0,0.5,3.0,[0.4569412699380666],[0.0057287514552603]
correlated,1.0,isotropic,0.45,0,0,0.5,3.0,[0.4407470739641633],[0.0055628492665541]
correlated,0.05,isotropic,0.6,0,0,0.5,3.0,[0.7182528046291189],[0.0040570908341692]
correlated,0.1,isotropic,0.6,0,0,0.5,3.0,[0.6565471195096237],[0.0146506568947953]
correlated,0.16,isotropic,0.6,0,0,0.5,3.0,[0.6138585613461264],[0.0139294164075331]
correlated,0.2,isotropic,0.6,0,0,0.5,3.0,[0.6026002944390741],[0.0124721093362831]
