noise_type,noise_intensity,diffusion_type,diffusion_constant_xx,diffusion_constant_xy,diffusion_constant_yy,spatial_correlation,temporal_correlation,linear_cross_correlation_mean,linear_cross_correlation_std
correlated,0.36,anisotropic,1.25,0.0,0.25,3.0,3.0,"[0.86101234 0.81671925 0.81462964 0.81260617 0.81034794 0.80001575
 0.79075773 0.78119705]","[0.00458919 0.00611216 0.0062786  0.00650402 0.00682243 0.00719051
 0.00761372 0.0081283 ]"
correlated,0.5,anisotropic,1.25,0.0,0.25,3.0,3.0,"[0.85947544 0.81473717 0.81273289 0.81079205 0.80862603 0.79826658
 0.78898413 0.77939822]","[0.0046844  0.00613406 0.00630772 0.00656627 0.00694744 0.00741472
 0.00794571 0.00858386]"
correlated,0.75,anisotropic,1.25,0.0,0.25,3.0,3.0,"[0.85525594 0.80915474 0.80710215 0.80511454 0.80289632 0.79240265
 0.78299994 0.77328983]","[0.00496435 0.00647371 0.00667972 0.00694869 0.00732019 0.00777594
 0.00827768 0.00887202]"
correlated,1.0,anisotropic,1.25,0.0,0.25,3.0,3.0,"[0.85396325 0.80751584 0.80548758 0.80352353 0.8013316  0.79104565
 0.78182906 0.77231116]","[0.00519813 0.00673601 0.00708557 0.00748671 0.00799565 0.00833271
 0.00870517 0.00915078]"
correlated,0.05,anisotropic,1.0,0.0,0.5,3.0,3.0,"[0.9027647  0.86650678 0.86708411 0.86764317 0.86826709 0.86535435
 0.86274443 0.86004918]","[0.00572064 0.00745372 0.00753203 0.007635   0.00778012 0.00840511
 0.00901269 0.00967802]"
correlated,0.1,anisotropic,1.0,0.0,0.5,3.0,3.0,"[0.88838752 0.84760563 0.84838848 0.84914656 0.84999259 0.8443855
 0.83936134 0.83417293]","[0.00562198 0.00799568 0.00802029 0.00815207 0.00841829 0.00866664
 0.0090063  0.00946023]"
correlated,0.16,anisotropic,1.0,0.0,0.5,3.0,3.0,"[0.88847    0.84776787 0.84839412 0.84900054 0.84967732 0.84423101
 0.83935093 0.8343113 ]","[0.00417806 0.00593627 0.00593528 0.00602585 0.00622829 0.00639721
 0.00665009 0.00700058]"
correlated,0.2,anisotropic,1.0,0.0,0.5,3.0,3.0,"[0.88634119 0.8450627  0.84563429 0.84618778 0.84680548 0.84117207
 0.83612432 0.83091155]","[0.00343843 0.00474137 0.00478646 0.00492509 0.00518073 0.00532104
 0.00552818 0.00581388]"
correlated,0.24,anisotropic,1.0,0.0,0.5,3.0,3.0,"[0.88576938 0.8442488  0.84486097 0.84545376 0.84611533 0.84053226
 0.83552962 0.83036343]","[0.00323846 0.00464926 0.00472062 0.00488784 0.00517674 0.00513343
 0.00519391 0.00535148]"
correlated,0.28,anisotropic,1.0,0.0,0.5,3.0,3.0,"[0.88475841 0.84320631 0.84377482 0.84432533 0.84493972 0.83920519
 0.83406685 0.82876052]","[0.0032927  0.0047605  0.00480757 0.00496249 0.00525046 0.00523426
 0.00533352 0.00554267]"
correlated,0.32,anisotropic,1.0,0.0,0.5,3.0,3.0,"[0.88499639 0.84352729 0.84407339 0.8446022  0.84519236 0.83966909
 0.83472003 0.82960918]","[0.00322486 0.00460878 0.00469332 0.00490627 0.00527663 0.00518598
 0.00523317 0.00540598]"
correlated,0.36,anisotropic,1.0,0.0,0.5,3.0,3.0,"[0.8848937  0.84348363 0.84405822 0.84461462 0.84523557 0.83970172
 0.83474318 0.82962254]","[0.00298373 0.00401866 0.00415335 0.0044082  0.00481289 0.00477754
 0.00491894 0.00522238]"
correlated,0.5,anisotropic,1.0,0.0,0.5,3.0,3.0,"[0.88187432 0.83935887 0.83991063 0.84044492 0.8410412  0.83539337
 0.8303327  0.82510659]","[0.00313721 0.0043782  0.00453707 0.00483369 0.00530117 0.00524475
 0.00533173 0.00555149]"
correlated,0.75,anisotropic,1.0,0.0,0.5,3.0,3.0,"[0.87834814 0.8343114  0.83473043 0.83513619 0.83558903 0.82996816
 0.82493165 0.81973049]","[0.0041774  0.00584597 0.00578667 0.00584742 0.00604799 0.00622036
 0.0065325  0.00698952]"
correlated,1.0,anisotropic,1.0,0.0,0.5,3.0,3.0,"[0.87647235 0.83176277 0.8323001  0.83282042 0.83340112 0.82778399
 0.82275083 0.81755313]","[0.00363754 0.00508195 0.00503406 0.00510829 0.00532491 0.00534581
 0.00551999 0.00583987]"
correlated,0.05,anisotropic,0.75,0.0,0.75,3.0,3.0,"[0.90516247 0.86699353 0.86856192 0.87008066 0.87177561 0.87008967
 0.868579   0.86701895]","[0.00344212 0.00514976 0.00508318 0.00503366 0.00499628 0.00510059
 0.00521463 0.00535144]"
correlated,0.1,anisotropic,0.75,0.0,0.75,3.0,3.0,"[0.89536986 0.85178359 0.85445078 0.85703354 0.85991596 0.85701214
 0.8544102  0.8517232 ]","[0.00590515 0.00892587 0.00860943 0.00837004 0.00818789 0.00840489
 0.00868616 0.00905441]"
correlated,0.16,anisotropic,0.75,0.0,0.75,3.0,3.0,"[0.89365236 0.84908482 0.85176377 0.85435791 0.85725304 0.85444716
 0.85193298 0.84933661]","[0.00351862 0.00545155 0.00525497 0.0051623  0.00517865 0.00518083
 0.00528347 0.00548358]"
correlated,0.2,anisotropic,0.75,0.0,0.75,3.0,3.0,"[0.89219179 0.84729144 0.84995892 0.85254195 0.85542468 0.85250836
 0.84989523 0.84719667]","[0.00336338 0.0052888  0.00513672 0.00509176 0.00516354 0.00505679
 0.005062   0.00516722]"
correlated,0.24,anisotropic,0.75,0.0,0.75,3.0,3.0,"[0.89182122 0.84691733 0.84947018 0.85194222 0.85470107 0.8519049
 0.84939943 0.84681205]","[0.00331629 0.00521006 0.00505644 0.00500902 0.00507712 0.00495619
 0.00496798 0.00509867]"
correlated,0.28,anisotropic,0.75,0.0,0.75,3.0,3.0,"[0.89093644 0.8457241  0.84834341 0.85087979 0.85371047 0.85093069
 0.8484399  0.84586769]","[0.00307726 0.00461921 0.00458655 0.0046812  0.00492442 0.00479285
 0.00481341 0.00497042]"
correlated,0.32,anisotropic,0.75,0.0,0.75,3.0,3.0,"[0.89070065 0.84560178 0.8482226  0.85076046 0.85359277 0.85073116
 0.84816705 0.84551912]","[0.00287789 0.00430261 0.00434503 0.00450509 0.00480727 0.00464866
 0.00462717 0.00472657]"
correlated,0.36,anisotropic,0.75,0.0,0.75,3.0,3.0,"[0.89010778 0.84476828 0.847431   0.85000944 0.85288704 0.85002209
 0.84745499 0.84480397]","[0.00305201 0.00469448 0.00455998 0.00455156 0.00468426 0.00456471
 0.00459137 0.00474951]"
correlated,0.5,anisotropic,0.75,0.0,0.75,3.0,3.0,"[0.88762269 0.84111841 0.8436969  0.84619376 0.84898032 0.84618469
 0.8436797  0.84109282]","[0.00304172 0.00475978 0.00465889 0.00466956 0.00480631 0.0046518
 0.00463967 0.00475366]"
correlated,0.75,anisotropic,0.75,0.0,0.75,3.0,3.0,"[0.88380145 0.8357278  0.83834208 0.8408736  0.84369885 0.84085342
 0.83830381 0.83567085]","[0.00369976 0.005834   0.00571715 0.0057209  0.00586042 0.00569704
 0.0056652  0.00574808]"
correlated,1.0,anisotropic,0.75,0.0,0.75,3.0,3.0,"[0.88156788 0.83265595 0.83520963 0.83768246 0.8404422  0.83763124
 0.83511251 0.83251144]","[0.00343196 0.00550739 0.00544242 0.00551883 0.00575895 0.00535606
 0.00513564 0.00506687]"
correlated,0.05,anisotropic,1.5,0.0,0.0,3.0,5.0,"[0.8655209  0.8228292  0.82013506 0.81752621 0.81461467 0.80491337
 0.79622065 0.78724374]","[0.02550535 0.03152569 0.03273502 0.03391288 0.03523449 0.03960806
 0.04353794 0.04760437]"
correlated,0.1,anisotropic,1.5,0.0,0.0,3.0,5.0,"[0.74268666 0.66593196 0.65639568 0.64716129 0.63685548 0.60513238
 0.57670731 0.54735297]","[0.03271549 0.04161086 0.04328904 0.04493418 0.04679095 0.05226245
 0.05720042 0.0623261 ]"
correlated,0.16,anisotropic,1.5,0.0,0.0,3.0,5.0,"[0.75213133 0.67794353 0.66858265 0.65951811 0.64940186 0.61880535
 0.59138974 0.56307787]","[0.0170763  0.02221501 0.02308056 0.02393248 0.02489752 0.02762907
 0.03009771 0.03266297]"
correlated,0.2,anisotropic,1.5,0.0,0.0,3.0,5.0,"[0.75603147 0.68367455 0.67445941 0.66553599 0.65557723 0.62588609
 0.59928173 0.57180762]","[0.01561172 0.02017039 0.02101429 0.02184553 0.02278765 0.02525246
 0.02748014 0.02979516]"
correlated,0.24,anisotropic,1.5,0.0,0.0,3.0,5.0,"[0.75887422 0.68729215 0.67822729 0.66944939 0.65965303 0.63061479
 0.60459545 0.57772549]","[0.0115064  0.01485647 0.01546146 0.01606324 0.01675125 0.01858549
 0.02025244 0.02199155]"
correlated,0.28,anisotropic,1.5,0.0,0.0,3.0,5.0,"[0.75749187 0.68616526 0.67714795 0.66841611 0.65867116 0.62963335
 0.60361441 0.57674485]","[0.01153518 0.01496694 0.01556912 0.01617041 0.0168602  0.0185987
 0.02018186 0.02183624]"
correlated,0.32,anisotropic,1.5,0.0,0.0,3.0,5.0,"[0.75653081 0.6848823  0.67579299 0.66699141 0.65716863 0.62809977
 0.602053   0.5751547 ]","[0.00902069 0.01181607 0.01231463 0.01281825 0.01340165 0.01477873
 0.01603892 0.01736043]"
correlated,0.36,anisotropic,1.5,0.0,0.0,3.0,5.0,"[0.75732529 0.68642843 0.67745027 0.66875633 0.65905367 0.63030558
 0.60454622 0.57794474]","[0.00972888 0.0124525  0.01294653 0.01344253 0.01401426 0.015472
 0.01680381 0.01819872]"
correlated,0.5,anisotropic,1.5,0.0,0.0,3.0,5.0,"[0.7519214  0.67985764 0.67063292 0.66170022 0.65173111 0.62260372
 0.5965045  0.56955205]","[0.00867728 0.0112569  0.01166888 0.01208557 0.01256908 0.01378902
 0.0149082  0.01608418]"
correlated,0.75,anisotropic,1.5,0.0,0.0,3.0,5.0,"[0.74906199 0.67694313 0.6678144  0.65897466 0.64910929 0.61984883
 0.59363038 0.56655479]","[0.00731482 0.0094886  0.00976837 0.01005906 0.01040443 0.01149807
 0.01250951 0.01357795]"
correlated,1.0,anisotropic,1.5,0.0,0.0,3.0,5.0,"[0.74384963 0.67051584 0.66117063 0.65212126 0.64202193 0.61241369
 0.58588361 0.55848621]","[0.00824309 0.01069111 0.01097303 0.01126575 0.01161355 0.01296464
 0.01420631 0.01551161]"
correlated,0.05,anisotropic,1.25,0.0,0.25,3.0,5.0,"[0.89007534 0.85202204 0.85141271 0.85082268 0.85016419 0.84530811
 0.84095688 0.83646341]","[0.00311028 0.00435468 0.00440887 0.00447732 0.00457138 0.00468132
 0.00479839 0.0049363 ]"
correlated,0.1,anisotropic,1.25,0.0,0.25,3.0,5.0,"[0.86016918 0.81450317 0.81263792 0.81083172 0.80881595 0.79875231
 0.78973492 0.78042273]","[0.01413141 0.01769618 0.01824868 0.01884788 0.01958398 0.02154781
 0.02342638 0.02545698]"
correlated,0.16,anisotropic,1.25,0.0,0.25,3.0,5.0,"[0.85799056 0.81254019 0.81041314 0.80835341 0.80605471 0.79468444
 0.78449626 0.77397501]","[0.00835111 0.01079669 0.01102122 0.011295   0.01166117 0.01268574
 0.01367612 0.01475551]"
correlated,0.2,anisotropic,1.25,0.0,0.25,3.0,5.0,"[0.85754936 0.81206312 0.80981066 0.80762951 0.8051953  0.79395923
 0.78389129 0.77349421]","[0.00658451 0.00840762 0.00863055 0.00889302 0.00923523 0.00999841
 0.01075559 0.01159536]"
correlated,0.24,anisotropic,1.25,0.0,0.25,3.0,5.0,"[0.85612083 0.81018167 0.80804317 0.80597237 0.8036613  0.79212948
 0.78179654 0.7711258 ]","[0.00525148 0.00695674 0.00725067 0.00759484 0.00803877 0.00850908
 0.00900736 0.00958574]"
correlated,0.28,anisotropic,1.25,0.0,0.25,3.0,5.0,"[0.85515577 0.80890065 0.80664343 0.80445767 0.80201831 0.79048397
 0.78014877 0.76947569]","[0.00489193 0.00655042 0.0067741  0.00705796 0.00744346 0.00780407
 0.0082069  0.0086905 ]"
correlated,0.32,anisotropic,1.25,0.0,0.25,3.0,5.0,"[0.8542903  0.80792546 0.80567667 0.80349907 0.80106882 0.78960258
 0.7793284  0.76871834]","[0.00452097 0.00588465 0.00610836 0.00641139 0.00683587 0.00721911
 0.00766491 0.00820959]"
correlated,0.36,anisotropic,1.25,0.0,0.25,3.0,5.0,"[0.85297796 0.80619332 0.8039399  0.80175782 0.79932257 0.78770348
 0.77729235 0.76654086]","[0.00480756 0.00631244 0.00652183 0.00680973 0.00721748 0.00771872
 0.00825789 0.00888701]"
correlated,0.5,anisotropic,1.25,0.0,0.25,3.0,5.0,"[0.85250437 0.80601943 0.80357363 0.80120526 0.7985621  0.78729078
 0.77719127 0.76676158]","[0.00451755 0.00595656 0.0061796  0.00648371 0.00691123 0.00735411
 0.00786389 0.00848129]"
correlated,0.75,anisotropic,1.25,0.0,0.25,3.0,5.0,"[0.84983447 0.802686   0.80026029 0.79791137 0.79528992 0.78393848
 0.77376716 0.76326333]","[0.00459092 0.00598417 0.00622922 0.00655607 0.00700953 0.00740972
 0.00788914 0.00848293]"
correlated,1.0,anisotropic,1.25,0.0,0.25,3.0,5.0,"[0.84576457 0.79733891 0.79480279 0.79234695 0.78960617 0.77809949
 0.76778907 0.75714159]","[0.00441738 0.00580116 0.00596875 0.00624554 0.00666996 0.00702683
 0.0074878  0.00807893]"
correlated,0.05,anisotropic,1.0,0.0,0.5,3.0,5.0,"[0.89655951 0.85799037 0.85854162 0.85907542 0.85967115 0.85661901
 0.85388419 0.85105995]","[0.00335622 0.00489884 0.00490659 0.00492742 0.00496595 0.00501702
 0.00507933 0.00515948]"
correlated,0.1,anisotropic,1.0,0.0,0.5,3.0,5.0,"[0.88680125 0.84476627 0.84550065 0.84621178 0.84700542 0.84231591
 0.83811395 0.83377461]","[0.00797762 0.01098205 0.010849   0.01078712 0.01079724 0.01152478
 0.01229007 0.01317236]"
correlated,0.16,anisotropic,1.0,0.0,0.5,3.0,5.0,"[0.88500999 0.84330044 0.84397554 0.84462926 0.84535883 0.8396232
 0.83448387 0.82917653]","[0.00549789 0.00766037 0.00771495 0.00783859 0.0080548  0.00833453
 0.00866083 0.00906438]"
correlated,0.2,anisotropic,1.0,0.0,0.5,3.0,5.0,"[0.88479997 0.84331931 0.84389433 0.84445115 0.84507257 0.8393244
 0.83417383 0.82885488]","[0.00380702 0.00532035 0.00542116 0.00559927 0.00588257 0.00597783
 0.00616509 0.00645044]"
correlated,0.24,anisotropic,1.0,0.0,0.5,3.0,5.0,"[0.88421755 0.84226531 0.84301214 0.84373533 0.84454242 0.83866617
 0.83340084 0.82796337]","[0.00396991 0.00556084 0.00560323 0.00571721 0.00592394 0.00608476
 0.00631209 0.00662056]"
correlated,0.28,anisotropic,1.0,0.0,0.5,3.0,5.0,"[0.88264743 0.84040093 0.8408957  0.84137482 0.84190952 0.83619545
 0.83107543 0.82578803]","[0.0039768  0.00551793 0.00555242 0.00567246 0.00590056 0.006082
 0.00635128 0.00672197]"
correlated,0.32,anisotropic,1.0,0.0,0.5,3.0,5.0,"[0.88100292 0.83806513 0.83863719 0.83919113 0.83980935 0.83388774
 0.82858176 0.82310232]","[0.00319325 0.00451068 0.00453536 0.00466479 0.00492152 0.0049291
 0.00505732 0.00530118]"
correlated,0.36,anisotropic,1.0,0.0,0.5,3.0,5.0,"[0.88113191 0.83824819 0.83878331 0.8393015  0.83987981 0.83413717
 0.82899155 0.82367771]","[0.00346277 0.00501027 0.00503877 0.00517464 0.005442   0.0054749
 0.00563318 0.00591382]"
correlated,0.5,anisotropic,1.0,0.0,0.5,3.0,5.0,"[0.87947128 0.83643241 0.83690921 0.83737092 0.8378862  0.8320164
 0.82675685 0.82132536]","[0.00353121 0.00500366 0.00505891 0.00521017 0.00548258 0.00557085
 0.00578764 0.0061331 ]"
correlated,0.75,anisotropic,1.0,0.0,0.5,3.0,5.0,"[0.87613414 0.83176183 0.8321846  0.832594   0.83305089 0.82713463
 0.82183345 0.81635897]","[0.00340346 0.0046447  0.00467519 0.00484969 0.00519478 0.00528382
 0.00551087 0.00587392]"
correlated,1.0,anisotropic,1.0,0.0,0.5,3.0,5.0,"[0.87229844 0.82621431 0.82664325 0.82705861 0.82752217 0.8216003
 0.81629409 0.81081441]","[0.00383626 0.00526826 0.00526438 0.00538165 0.00564376 0.00581449
 0.00610391 0.00651941]"
correlated,0.05,anisotropic,0.75,0.0,0.75,3.0,5.0,"[0.89854364 0.85764229 0.85928309 0.86087195 0.86264516 0.86087195
 0.85928308 0.85764226]","[0.00315865 0.0047351  0.00472089 0.00471915 0.00473119 0.00473703
 0.00475641 0.00479029]"
correlated,0.1,anisotropic,0.75,0.0,0.75,3.0,5.0,"[0.89250587 0.84820712 0.85049469 0.85270985 0.85518202 0.85275543
 0.85058112 0.84833573]","[0.00646294 0.00983908 0.00948896 0.00925024 0.0091099  0.00924901
 0.00948233 0.0098231 ]"
correlated,0.16,anisotropic,0.75,0.0,0.75,3.0,5.0,"[0.89147142 0.8466445  0.84933462 0.85193959 0.85484679 0.8518964
 0.84925274 0.84652265]","[0.00500148 0.00777743 0.00757805 0.00744826 0.00738097 0.00741837
 0.00753109 0.00772251]"
correlated,0.2,anisotropic,0.75,0.0,0.75,3.0,5.0,"[0.89074761 0.84542623 0.84811864 0.85072581 0.85363548 0.85069927
 0.84806832 0.84535136]","[0.00417129 0.00656705 0.0062456  0.00601443 0.00586099 0.00591502
 0.00606015 0.00629911]"
correlated,0.24,anisotropic,0.75,0.0,0.75,3.0,5.0,"[0.88951687 0.84350478 0.84626889 0.84894549 0.85193265 0.84902915
 0.8464275  0.84374081]","[0.00369979 0.00563289 0.00544728 0.00537752 0.00543242 0.00536975
 0.00540282 0.00552392]"
correlated,0.28,anisotropic,0.75,0.0,0.75,3.0,5.0,"[0.88852819 0.84221236 0.84494917 0.84759934 0.850557   0.84759282
 0.84493681 0.84219397]","[0.00301284 0.00458902 0.00450024 0.00452294 0.00467242 0.00456238
 0.00459628 0.00476001]"
correlated,0.32,anisotropic,0.75,0.0,0.75,3.0,5.0,"[0.88810504 0.84192427 0.84460286 0.84719665 0.85009139 0.84711976
 0.84445706 0.84170732]","[0.00312287 0.00491536 0.00478072 0.00475269 0.00484233 0.00470243
 0.00469083 0.00479272]"
correlated,0.36,anisotropic,0.75,0.0,0.75,3.0,5.0,"[0.88681938 0.83979178 0.84264812 0.84541403 0.84850086 0.84546377
 0.84274242 0.83993211]","[0.00319976 0.00490605 0.00469836 0.00460497 0.00463363 0.00461757
 0.00471    0.00490527]"
correlated,0.5,anisotropic,0.75,0.0,0.75,3.0,5.0,"[0.88534159 0.8380497  0.84082027 0.84350313 0.84649727 0.84354147
 0.84089296 0.83815787]","[0.00299219 0.00465487 0.00451181 0.00450638 0.00465523 0.00450475
 0.00451097 0.00465699]"
correlated,0.75,anisotropic,0.75,0.0,0.75,3.0,5.0,"[0.88251243 0.83397572 0.83666592 0.83927096 0.84217825 0.83929805
 0.83671728 0.83405214]","[0.00280124 0.00436605 0.00422475 0.00425954 0.0044924  0.00418899
 0.0040946  0.00418618]"
correlated,1.0,anisotropic,0.75,0.0,0.75,3.0,5.0,"[0.87825242 0.82803794 0.83064465 0.83316885 0.83598591 0.83305385
 0.83042662 0.8277135 ]","[0.00344607 0.00510765 0.00514831 0.0053588  0.00576934 0.00546863
 0.00535277 0.00539608]"
correlated,0.05,anisotropic,1.5,0.0,0.0,5.0,0.05,"[0.68955586 0.60162127 0.58919842 0.57716885 0.56374355 0.52503721
 0.49035491 0.45453877]","[0.02289056 0.02987766 0.03111031 0.0323212  0.03369037 0.03756858
 0.04107049 0.04470698]"
correlated,0.1,anisotropic,1.5,0.0,0.0,5.0,0.05,"[0.70821799 0.62606216 0.61457739 0.6034562  0.59104467 0.55488743
 0.52248921 0.48903183]","[0.01125332 0.01470614 0.01525022 0.01579037 0.01640705 0.01815164
 0.01973306 0.02138003]"
correlated,0.16,anisotropic,1.5,0.0,0.0,5.0,0.05,"[0.70849404 0.62724331 0.61572267 0.60456673 0.59211643 0.55637063
 0.52434108 0.49126442]","[0.01110863 0.01452124 0.01497284 0.01541979 0.01592884 0.01781007
 0.01951035 0.02127708]"
correlated,0.2,anisotropic,1.5,0.0,0.0,5.0,0.05,"[0.71193964 0.63180971 0.62043284 0.60941614 0.59712122 0.56191815
 0.53037491 0.49780045]","[0.01053946 0.01374265 0.01427179 0.01479396 0.01538688 0.01694627
 0.01835771 0.01982619]"
correlated,0.24,anisotropic,1.5,0.0,0.0,5.0,0.05,"[0.71151492 0.631606   0.62025685 0.60926698 0.59700201 0.5617133
 0.5300933  0.49743959]","[0.0106765  0.01377006 0.01428698 0.01479672 0.01537516 0.01692669
 0.01833283 0.0197972 ]"
correlated,0.28,anisotropic,1.5,0.0,0.0,5.0,0.05,"[0.71118245 0.63133056 0.61998409 0.60899682 0.59673474 0.56152108
 0.52996834 0.49738408]","[0.01089763 0.0140822  0.01463491 0.01518001 0.01579859 0.01732467
 0.01870437 0.02013873]"
correlated,0.32,anisotropic,1.5,0.0,0.0,5.0,0.05,"[0.71346753 0.63443889 0.62322536 0.61236681 0.60024841 0.56547501
 0.53431676 0.50213988]","[0.0108041  0.01386036 0.01440072 0.01493252 0.01553487 0.01714588
 0.01860204 0.02011548]"
correlated,0.36,anisotropic,1.5,0.0,0.0,5.0,0.05,"[0.71640575 0.63866797 0.62762137 0.61692449 0.60498649 0.57079472
 0.54015763 0.50851896]","[0.01149888 0.01480483 0.01540425 0.0159913  0.01665328 0.01833336
 0.0198486  0.02142096]"
correlated,0.5,anisotropic,1.5,0.0,0.0,5.0,0.05,"[0.7214467  0.64530369 0.63463512 0.62430428 0.61277481 0.57970043
 0.55006456 0.51945984]","[0.01034634 0.01342009 0.01399951 0.01456878 0.01521248 0.01666298
 0.01797724 0.01934581]"
correlated,0.75,anisotropic,1.5,0.0,0.0,5.0,0.05,"[0.72473738 0.6497939  0.63954983 0.62963005 0.61855932 0.58673934
 0.55822745 0.52878346]","[0.00986619 0.01280842 0.0132931  0.01376839 0.01430501 0.01566861
 0.01689972 0.01817832]"
correlated,1.0,anisotropic,1.5,0.0,0.0,5.0,0.05,"[0.72423974 0.6497683  0.6397304  0.63001027 0.61916235 0.58799242
 0.56006301 0.53122053]","[0.0089641  0.01165497 0.01207108 0.01248444 0.01295666 0.01421992
 0.01536439 0.01655602]"
correlated,0.05,anisotropic,1.25,0.0,0.25,5.0,0.05,"[0.83783019 0.7897893  0.78726961 0.78482968 0.78210666 0.77012229
 0.75938384 0.74829434]","[0.0110029  0.01369771 0.01408883 0.01454024 0.0151205  0.01628651
 0.01744796 0.01874057]"
correlated,0.1,anisotropic,1.25,0.0,0.25,5.0,0.05,"[0.84880669 0.80334928 0.8009001  0.79852845 0.79588163 0.78442161
 0.774153   0.76354869]","[0.00621901 0.00807783 0.00833344 0.0086464  0.0090634  0.00967263
 0.01029475 0.01099939]"
correlated,0.16,anisotropic,1.25,0.0,0.25,5.0,0.05,"[0.85446915 0.81139676 0.80896589 0.80661197 0.80398494 0.79324506
 0.78362173 0.77368379]","[0.00456453 0.00600367 0.00631556 0.0066744  0.00713041 0.00736915
 0.00764965 0.0079981 ]"
correlated,0.2,anisotropic,1.25,0.0,0.25,5.0,0.05,"[0.85605433 0.81360384 0.81128561 0.80904078 0.80653548 0.7960899
 0.78673028 0.77706467]","[0.00531762 0.00692357 0.00716099 0.00745488 0.00784841 0.00816836
 0.00856074 0.00905659]"
correlated,0.24,anisotropic,1.25,0.0,0.25,5.0,0.05,"[0.85480864 0.81206479 0.80960483 0.80722274 0.80456428 0.79416818
 0.78485289 0.77523306]","[0.0059514  0.00797315 0.00814922 0.00837036 0.00867123 0.00932621
 0.00998709 0.01072877]"
correlated,0.28,anisotropic,1.25,0.0,0.25,5.0,0.05,"[0.85507536 0.81222298 0.8099418  0.80773284 0.80526758 0.79503785
 0.78587164 0.77640577]","[0.00670983 0.00887823 0.00903893 0.00923152 0.00948665 0.01017729
 0.01084963 0.01158736]"
correlated,0.32,anisotropic,1.25,0.0,0.25,5.0,0.05,"[0.8546813  0.81202732 0.80974309 0.80753117 0.80506261 0.79485974
 0.78571759 0.77627656]","[0.00621472 0.0081325  0.00838012 0.00865705 0.0090051  0.00951568
 0.01002653 0.01059899]"
correlated,0.36,anisotropic,1.25,0.0,0.25,5.0,0.05,"[0.85365714 0.81079501 0.80849802 0.80627375 0.8037914  0.79347807
 0.78423694 0.7746937 ]","[0.0059509  0.0080454  0.0082044  0.00839674 0.00865284 0.00911603
 0.00958374 0.01011142]"
correlated,0.5,anisotropic,1.25,0.0,0.25,5.0,0.05,"[0.85073248 0.80715232 0.80476893 0.802461   0.7998853  0.78968333
 0.780542   0.77110182]","[0.00606186 0.0078287  0.00795657 0.00811494 0.00832943 0.00882441
 0.00930782 0.00984049]"
correlated,0.75,anisotropic,1.25,0.0,0.25,5.0,0.05,"[0.84409394 0.7984967  0.79601261 0.79360716 0.79092262 0.78044351
 0.77105384 0.7613572 ]","[0.00625649 0.00820146 0.00837128 0.00855826 0.00879135 0.00925941
 0.00970673 0.01019253]"
correlated,1.0,anisotropic,1.25,0.0,0.25,5.0,0.05,"[0.83653469 0.78879397 0.78624324 0.78377326 0.78101669 0.77010236
 0.76032272 0.75022335]","[0.00671217 0.00880104 0.00892345 0.00906241 0.0092401  0.0097191
 0.01017992 0.01068292]"
correlated,0.05,anisotropic,1.0,0.0,0.5,5.0,0.05,"[0.86709911 0.82326107 0.8237074  0.82413961 0.82462196 0.81885315
 0.81368408 0.80834603]","[0.0080099  0.01057335 0.0105263  0.01057532 0.01073829 0.01102288
 0.01141452 0.0119406 ]"
correlated,0.1,anisotropic,1.0,0.0,0.5,5.0,0.05,"[0.8772524  0.8358311  0.83631984 0.83679311 0.83732129 0.83153548
 0.82635118 0.82099739]","[0.00416347 0.00579618 0.00565823 0.00562163 0.00569561 0.00594974
 0.00628905 0.00673272]"
correlated,0.16,anisotropic,1.0,0.0,0.5,5.0,0.05,"[0.88162516 0.84210789 0.84248379 0.84284778 0.84325401 0.83798674
 0.83326706 0.82839309]","[0.00428705 0.00584414 0.00593256 0.00610154 0.00637879 0.00645031
 0.00661595 0.00688021]"
correlated,0.2,anisotropic,1.0,0.0,0.5,5.0,0.05,"[0.88155487 0.84196467 0.84232204 0.84266809 0.84305429 0.83786626
 0.83321758 0.82841693]","[0.00465594 0.00642892 0.00634734 0.00635405 0.00646071 0.00670424
 0.00701415 0.00741326]"
correlated,0.24,anisotropic,1.0,0.0,0.5,5.0,0.05,"[0.88136627 0.84190307 0.84209017 0.84227134 0.84247354 0.83745375
 0.83295583 0.82831086]","[0.00458274 0.00646677 0.00650449 0.00660234 0.0067795  0.00690501
 0.00710391 0.00738785]"
correlated,0.28,anisotropic,1.0,0.0,0.5,5.0,0.05,"[0.88031409 0.84060536 0.84089998 0.84118527 0.84150367 0.83635574
 0.831743   0.82697946]","[0.00487535 0.00666636 0.00679381 0.00700272 0.00732623 0.00735173
 0.00747758 0.00770457]"
correlated,0.32,anisotropic,1.0,0.0,0.5,5.0,0.05,"[0.87865214 0.83825575 0.83857413 0.83888243 0.8392265  0.83414772
 0.82959695 0.8248974 ]","[0.00487226 0.00681718 0.00673795 0.0067204  0.00677009 0.00697727
 0.00723841 0.00757492]"
correlated,0.36,anisotropic,1.0,0.0,0.5,5.0,0.05,"[0.87953936 0.83960022 0.84004227 0.84047033 0.84094805 0.83576943
 0.8311292  0.82633727]","[0.00477273 0.00665884 0.00664203 0.0066877  0.00680907 0.00694561
 0.00712478 0.00736189]"
